num_ipaddr,healthtime,machineclass
19581,2012-02-04 00:30:00,web
10961,2012-02-04 00:30:00,office
4806,2012-02-04 00:30:00,loan
4842,2012-02-04 00:30:00,teller
6037,2012-02-04 00:45:00,atm
37045,2012-02-04 00:45:00,multiple
68466,2012-02-04 00:45:00,compute
33322,2012-02-04 00:45:00,file server
9443,2012-02-04 00:45:00,email
19576,2012-02-04 00:45:00,web
10964,2012-02-04 00:45:00,office
4816,2012-02-04 00:45:00,loan
4839,2012-02-04 00:45:00,teller
6036,2012-02-04 01:00:00,atm
37046,2012-02-04 01:00:00,multiple
68465,2012-02-04 01:00:00,compute
33321,2012-02-04 01:00:00,file server
9443,2012-02-04 01:00:00,email
19573,2012-02-04 01:00:00,web
10971,2012-02-04 01:00:00,office
4816,2012-02-04 01:00:00,loan
4842,2012-02-04 01:00:00,teller
6037,2012-02-04 01:15:00,atm
37053,2012-02-04 01:15:00,multiple
68463,2012-02-04 01:15:00,compute
33326,2012-02-04 01:15:00,file server
9446,2012-02-04 01:15:00,email
19574,2012-02-04 01:15:00,web
10978,2012-02-04 01:15:00,office
4814,2012-02-04 01:15:00,loan
4845,2012-02-04 01:15:00,teller
6033,2012-02-04 01:30:00,atm
37057,2012-02-04 01:30:00,multiple
68463,2012-02-04 01:30:00,compute
33325,2012-02-04 01:30:00,file server
9448,2012-02-04 01:30:00,email
19580,2012-02-04 01:30:00,web
10976,2012-02-04 01:30:00,office
4818,2012-02-04 01:30:00,loan
4845,2012-02-04 01:30:00,teller
6037,2012-02-04 01:45:00,atm
37061,2012-02-04 01:45:00,multiple
68472,2012-02-04 01:45:00,compute
33326,2012-02-04 01:45:00,file server
9447,2012-02-04 01:45:00,email
19578,2012-02-04 01:45:00,web
10974,2012-02-04 01:45:00,office
4818,2012-02-04 01:45:00,loan
4843,2012-02-04 01:45:00,teller
6042,2012-02-02 09:00:00,atm
32449,2012-02-02 09:00:00,multiple
35172,2012-02-02 09:00:00,compute
23085,2012-02-02 09:00:00,file server
7916,2012-02-02 09:00:00,email
18058,2012-02-02 09:00:00,web
10974,2012-02-02 09:00:00,office
4804,2012-02-02 09:00:00,loan
4844,2012-02-02 09:00:00,teller
6041,2012-02-02 09:15:00,atm
32447,2012-02-02 09:15:00,multiple
35177,2012-02-02 09:15:00,compute
23079,2012-02-02 09:15:00,file server
7920,2012-02-02 09:15:00,email
18059,2012-02-02 09:15:00,web
10964,2012-02-02 09:15:00,office
4793,2012-02-02 09:15:00,loan
4840,2012-02-02 09:15:00,teller
6040,2012-02-02 09:30:00,atm
32447,2012-02-02 09:30:00,multiple
35192,2012-02-02 09:30:00,compute
23077,2012-02-02 09:30:00,file server
7919,2012-02-02 09:30:00,email
18052,2012-02-02 09:30:00,web
10970,2012-02-02 09:30:00,office
4803,2012-02-02 09:30:00,loan
4842,2012-02-02 09:30:00,teller
6040,2012-02-02 09:45:00,atm
32449,2012-02-02 09:45:00,multiple
35184,2012-02-02 09:45:00,compute
23078,2012-02-02 09:45:00,file server
7918,2012-02-02 09:45:00,email
18049,2012-02-02 09:45:00,web
10968,2012-02-02 09:45:00,office
4807,2012-02-02 09:45:00,loan
4844,2012-02-02 09:45:00,teller
6039,2012-02-02 15:00:00,atm
33380,2012-02-02 15:00:00,multiple
42034,2012-02-02 15:00:00,compute
25144,2012-02-02 15:00:00,file server
8238,2012-02-02 15:00:00,email
18356,2012-02-02 15:00:00,web
18431,2012-02-02 15:00:00,office
8089,2012-02-02 15:00:00,loan
8087,2012-02-02 15:00:00,teller
6039,2012-02-02 15:15:00,atm
33376,2012-02-02 15:15:00,multiple
42024,2012-02-02 15:15:00,compute
25134,2012-02-02 15:15:00,file server
8234,2012-02-02 15:15:00,email
18348,2012-02-02 15:15:00,web
18432,2012-02-02 15:15:00,office
8090,2012-02-02 15:15:00,loan
8097,2012-02-02 15:15:00,teller
6038,2012-02-02 15:30:00,atm
33360,2012-02-02 15:30:00,multiple
42018,2012-02-02 15:30:00,compute
25136,2012-02-02 15:30:00,file server
8234,2012-02-02 15:30:00,email
18342,2012-02-02 15:30:00,web
18439,2012-02-02 15:30:00,office
8083,2012-02-02 15:30:00,loan
8087,2012-02-02 15:30:00,teller
6036,2012-02-02 15:45:00,atm
33370,2012-02-02 15:45:00,multiple
42027,2012-02-02 15:45:00,compute
25135,2012-02-02 15:45:00,file server
8228,2012-02-02 15:45:00,email
18342,2012-02-02 15:45:00,web
18442,2012-02-02 15:45:00,office
8080,2012-02-02 15:45:00,loan
8086,2012-02-02 15:45:00,teller
6040,2012-02-02 20:00:00,atm
37071,2012-02-02 20:00:00,multiple
68486,2012-02-02 20:00:00,compute
33319,2012-02-02 20:00:00,file server
9446,2012-02-02 20:00:00,email
19590,2012-02-02 20:00:00,web
18432,2012-02-02 20:00:00,office
8079,2012-02-02 20:00:00,loan
8082,2012-02-02 20:00:00,teller
6041,2012-02-02 20:15:00,atm
37067,2012-02-02 20:15:00,multiple
68472,2012-02-02 20:15:00,compute
33317,2012-02-02 20:15:00,file server
9452,2012-02-02 20:15:00,email
19592,2012-02-02 20:15:00,web
18441,2012-02-02 20:15:00,office
8081,2012-02-02 20:15:00,loan
8078,2012-02-02 20:15:00,teller
6039,2012-02-02 20:30:00,atm
37057,2012-02-02 20:30:00,multiple
68460,2012-02-02 20:30:00,compute
33323,2012-02-02 20:30:00,file server
9453,2012-02-02 20:30:00,email
19588,2012-02-02 20:30:00,web
18454,2012-02-02 20:30:00,office
8083,2012-02-02 20:30:00,loan
8084,2012-02-02 20:30:00,teller
6038,2012-02-02 20:45:00,atm
37055,2012-02-02 20:45:00,multiple
68456,2012-02-02 20:45:00,compute
33321,2012-02-02 20:45:00,file server
9451,2012-02-02 20:45:00,email
19579,2012-02-02 20:45:00,web
18451,2012-02-02 20:45:00,office
8086,2012-02-02 20:45:00,loan
8086,2012-02-02 20:45:00,teller
6037,2012-02-03 00:00:00,atm
37053,2012-02-03 00:00:00,multiple
68480,2012-02-03 00:00:00,compute
33330,2012-02-03 00:00:00,file server
9447,2012-02-03 00:00:00,email
19592,2012-02-03 00:00:00,web
10975,2012-02-03 00:00:00,office
4813,2012-02-03 00:00:00,loan
4847,2012-02-03 00:00:00,teller
6037,2012-02-03 00:15:00,atm
37043,2012-02-03 00:15:00,multiple
68477,2012-02-03 00:15:00,compute
33321,2012-02-03 00:15:00,file server
9450,2012-02-03 00:15:00,email
19589,2012-02-03 00:15:00,web
10971,2012-02-03 00:15:00,office
4809,2012-02-03 00:15:00,loan
4848,2012-02-03 00:15:00,teller
6038,2012-02-03 00:30:00,atm
37052,2012-02-03 00:30:00,multiple
68483,2012-02-03 00:30:00,compute
33306,2012-02-03 00:30:00,file server
9450,2012-02-03 00:30:00,email
19586,2012-02-03 00:30:00,web
10974,2012-02-03 00:30:00,office
4804,2012-02-03 00:30:00,loan
4844,2012-02-03 00:30:00,teller
6037,2012-02-03 00:45:00,atm
37052,2012-02-03 00:45:00,multiple
68470,2012-02-03 00:45:00,compute
33301,2012-02-03 00:45:00,file server
9447,2012-02-03 00:45:00,email
19580,2012-02-03 00:45:00,web
10977,2012-02-03 00:45:00,office
4808,2012-02-03 00:45:00,loan
4841,2012-02-03 00:45:00,teller
6039,2012-02-03 07:00:00,atm
37072,2012-02-03 07:00:00,multiple
68483,2012-02-03 07:00:00,compute
33301,2012-02-03 07:00:00,file server
9452,2012-02-03 07:00:00,email
19586,2012-02-03 07:00:00,web
10981,2012-02-03 07:00:00,office
4815,2012-02-03 07:00:00,loan
4840,2012-02-03 07:00:00,teller
6038,2012-02-03 07:15:00,atm
37086,2012-02-03 07:15:00,multiple
68478,2012-02-03 07:15:00,compute
33318,2012-02-03 07:15:00,file server
9456,2012-02-03 07:15:00,email
19589,2012-02-03 07:15:00,web
10973,2012-02-03 07:15:00,office
4813,2012-02-03 07:15:00,loan
4839,2012-02-03 07:15:00,teller
6039,2012-02-03 07:30:00,atm
37082,2012-02-03 07:30:00,multiple
68473,2012-02-03 07:30:00,compute
33310,2012-02-03 07:30:00,file server
9455,2012-02-03 07:30:00,email
19595,2012-02-03 07:30:00,web
10974,2012-02-03 07:30:00,office
4809,2012-02-03 07:30:00,loan
4838,2012-02-03 07:30:00,teller
6039,2012-02-03 07:45:00,atm
37069,2012-02-03 07:45:00,multiple
68462,2012-02-03 07:45:00,compute
33301,2012-02-03 07:45:00,file server
9455,2012-02-03 07:45:00,email
19587,2012-02-03 07:45:00,web
10975,2012-02-03 07:45:00,office
4807,2012-02-03 07:45:00,loan
4839,2012-02-03 07:45:00,teller
6041,2012-02-03 12:00:00,atm
37054,2012-02-03 12:00:00,multiple
68485,2012-02-03 12:00:00,compute
33328,2012-02-03 12:00:00,file server
9451,2012-02-03 12:00:00,email
19583,2012-02-03 12:00:00,web
10965,2012-02-03 12:00:00,office
4812,2012-02-03 12:00:00,loan
4838,2012-02-03 12:00:00,teller
6039,2012-02-03 12:15:00,atm
37056,2012-02-03 12:15:00,multiple
68480,2012-02-03 12:15:00,compute
33319,2012-02-03 12:15:00,file server
9452,2012-02-03 12:15:00,email
19585,2012-02-03 12:15:00,web
10970,2012-02-03 12:15:00,office
4810,2012-02-03 12:15:00,loan
4842,2012-02-03 12:15:00,teller
6039,2012-02-03 12:30:00,atm
37054,2012-02-03 12:30:00,multiple
68481,2012-02-03 12:30:00,compute
33308,2012-02-03 12:30:00,file server
9448,2012-02-03 12:30:00,email
19580,2012-02-03 12:30:00,web
10972,2012-02-03 12:30:00,office
4810,2012-02-03 12:30:00,loan
4839,2012-02-03 12:30:00,teller
6042,2012-02-03 12:45:00,atm
37056,2012-02-03 12:45:00,multiple
68486,2012-02-03 12:45:00,compute
33322,2012-02-03 12:45:00,file server
9453,2012-02-03 12:45:00,email
19586,2012-02-03 12:45:00,web
10968,2012-02-03 12:45:00,office
4810,2012-02-03 12:45:00,loan
4842,2012-02-03 12:45:00,teller
6040,2012-02-03 17:00:00,atm
37053,2012-02-03 17:00:00,multiple
68478,2012-02-03 17:00:00,compute
33319,2012-02-03 17:00:00,file server
9457,2012-02-03 17:00:00,email
19576,2012-02-03 17:00:00,web
18446,2012-02-03 17:00:00,office
8087,2012-02-03 17:00:00,loan
8081,2012-02-03 17:00:00,teller
6038,2012-02-03 17:15:00,atm
37058,2012-02-03 17:15:00,multiple
68474,2012-02-03 17:15:00,compute
33324,2012-02-03 17:15:00,file server
9457,2012-02-03 17:15:00,email
19581,2012-02-03 17:15:00,web
18443,2012-02-03 17:15:00,office
8084,2012-02-03 17:15:00,loan
8079,2012-02-03 17:15:00,teller
6040,2012-02-03 17:30:00,atm
37048,2012-02-03 17:30:00,multiple
68466,2012-02-03 17:30:00,compute
33314,2012-02-03 17:30:00,file server
9458,2012-02-03 17:30:00,email
19574,2012-02-03 17:30:00,web
18449,2012-02-03 17:30:00,office
8086,2012-02-03 17:30:00,loan
8075,2012-02-03 17:30:00,teller
6036,2012-02-03 17:45:00,atm
37043,2012-02-03 17:45:00,multiple
68480,2012-02-03 17:45:00,compute
33319,2012-02-03 17:45:00,file server
9454,2012-02-03 17:45:00,email
19563,2012-02-03 17:45:00,web
18459,2012-02-03 17:45:00,office
8084,2012-02-03 17:45:00,loan
8069,2012-02-03 17:45:00,teller
6039,2012-02-04 02:00:00,atm
37052,2012-02-04 02:00:00,multiple
68489,2012-02-04 02:00:00,compute
33322,2012-02-04 02:00:00,file server
9458,2012-02-04 02:00:00,email
19581,2012-02-04 02:00:00,web
10973,2012-02-04 02:00:00,office
4819,2012-02-04 02:00:00,loan
4842,2012-02-04 02:00:00,teller
6041,2012-02-04 02:15:00,atm
37058,2012-02-04 02:15:00,multiple
68478,2012-02-04 02:15:00,compute
33325,2012-02-04 02:15:00,file server
9457,2012-02-04 02:15:00,email
19584,2012-02-04 02:15:00,web
10980,2012-02-04 02:15:00,office
4815,2012-02-04 02:15:00,loan
4840,2012-02-04 02:15:00,teller
6042,2012-02-04 02:30:00,atm
37057,2012-02-04 02:30:00,multiple
68479,2012-02-04 02:30:00,compute
33311,2012-02-04 02:30:00,file server
9453,2012-02-04 02:30:00,email
19583,2012-02-04 02:30:00,web
10982,2012-02-04 02:30:00,office
4809,2012-02-04 02:30:00,loan
4837,2012-02-04 02:30:00,teller
6041,2012-02-04 02:45:00,atm
37060,2012-02-04 02:45:00,multiple
68470,2012-02-04 02:45:00,compute
33331,2012-02-04 02:45:00,file server
9452,2012-02-04 02:45:00,email
19587,2012-02-04 02:45:00,web
10977,2012-02-04 02:45:00,office
4809,2012-02-04 02:45:00,loan
4839,2012-02-04 02:45:00,teller
6038,2012-02-04 08:00:00,atm
37044,2012-02-04 08:00:00,multiple
68450,2012-02-04 08:00:00,compute
33327,2012-02-04 08:00:00,file server
9451,2012-02-04 08:00:00,email
19578,2012-02-04 08:00:00,web
10971,2012-02-04 08:00:00,office
4810,2012-02-04 08:00:00,loan
4848,2012-02-04 08:00:00,teller
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
6043,2012-02-04 03:00:00,atm
37050,2012-02-04 03:00:00,multiple
68465,2012-02-04 03:00:00,compute
33321,2012-02-04 03:00:00,file server
9454,2012-02-04 03:00:00,email
19575,2012-02-04 03:00:00,web
10969,2012-02-04 03:00:00,office
4811,2012-02-04 03:00:00,loan
4840,2012-02-04 03:00:00,teller
6041,2012-02-04 03:15:00,atm
37049,2012-02-04 03:15:00,multiple
68468,2012-02-04 03:15:00,compute
33328,2012-02-04 03:15:00,file server
9451,2012-02-04 03:15:00,email
19578,2012-02-04 03:15:00,web
10969,2012-02-04 03:15:00,office
4812,2012-02-04 03:15:00,loan
4843,2012-02-04 03:15:00,teller
6037,2012-02-04 03:30:00,atm
37043,2012-02-04 03:30:00,multiple
68476,2012-02-04 03:30:00,compute
33330,2012-02-04 03:30:00,file server
9452,2012-02-04 03:30:00,email
19591,2012-02-04 03:30:00,web
10969,2012-02-04 03:30:00,office
4815,2012-02-04 03:30:00,loan
4839,2012-02-04 03:30:00,teller
6037,2012-02-04 03:45:00,atm
37046,2012-02-04 03:45:00,multiple
68470,2012-02-04 03:45:00,compute
33314,2012-02-04 03:45:00,file server
9448,2012-02-04 03:45:00,email
19578,2012-02-04 03:45:00,web
10976,2012-02-04 03:45:00,office
4808,2012-02-04 03:45:00,loan
4834,2012-02-04 03:45:00,teller
6037,2012-02-04 04:00:00,atm
37049,2012-02-04 04:00:00,multiple
68468,2012-02-04 04:00:00,compute
33302,2012-02-04 04:00:00,file server
9449,2012-02-04 04:00:00,email
19592,2012-02-04 04:00:00,web
10983,2012-02-04 04:00:00,office
4813,2012-02-04 04:00:00,loan
4836,2012-02-04 04:00:00,teller
6040,2012-02-04 04:15:00,atm
37057,2012-02-04 04:15:00,multiple
68476,2012-02-04 04:15:00,compute
33317,2012-02-04 04:15:00,file server
9456,2012-02-04 04:15:00,email
19593,2012-02-04 04:15:00,web
10987,2012-02-04 04:15:00,office
4813,2012-02-04 04:15:00,loan
4843,2012-02-04 04:15:00,teller
6037,2012-02-04 04:30:00,atm
37059,2012-02-04 04:30:00,multiple
68473,2012-02-04 04:30:00,compute
33321,2012-02-04 04:30:00,file server
9458,2012-02-04 04:30:00,email
19595,2012-02-04 04:30:00,web
10980,2012-02-04 04:30:00,office
4814,2012-02-04 04:30:00,loan
4838,2012-02-04 04:30:00,teller
6035,2012-02-04 04:45:00,atm
37060,2012-02-04 04:45:00,multiple
68479,2012-02-04 04:45:00,compute
33329,2012-02-04 04:45:00,file server
9458,2012-02-04 04:45:00,email
19592,2012-02-04 04:45:00,web
10978,2012-02-04 04:45:00,office
4817,2012-02-04 04:45:00,loan
4843,2012-02-04 04:45:00,teller
6040,2012-02-04 05:00:00,atm
37057,2012-02-04 05:00:00,multiple
68449,2012-02-04 05:00:00,compute
33319,2012-02-04 05:00:00,file server
9450,2012-02-04 05:00:00,email
19592,2012-02-04 05:00:00,web
10980,2012-02-04 05:00:00,office
4811,2012-02-04 05:00:00,loan
4843,2012-02-04 05:00:00,teller
6037,2012-02-04 05:15:00,atm
37048,2012-02-04 05:15:00,multiple
68465,2012-02-04 05:15:00,compute
33309,2012-02-04 05:15:00,file server
9451,2012-02-04 05:15:00,email
19588,2012-02-04 05:15:00,web
10973,2012-02-04 05:15:00,office
4813,2012-02-04 05:15:00,loan
4845,2012-02-04 05:15:00,teller
6037,2012-02-04 05:30:00,atm
37040,2012-02-04 05:30:00,multiple
68459,2012-02-04 05:30:00,compute
33307,2012-02-04 05:30:00,file server
9455,2012-02-04 05:30:00,email
19586,2012-02-04 05:30:00,web
10971,2012-02-04 05:30:00,office
4812,2012-02-04 05:30:00,loan
4849,2012-02-04 05:30:00,teller
6039,2012-02-04 05:45:00,atm
37043,2012-02-04 05:45:00,multiple
68462,2012-02-04 05:45:00,compute
33305,2012-02-04 05:45:00,file server
9456,2012-02-04 05:45:00,email
19584,2012-02-04 05:45:00,web
10972,2012-02-04 05:45:00,office
4809,2012-02-04 05:45:00,loan
4851,2012-02-04 05:45:00,teller
6040,2012-02-04 06:00:00,atm
37051,2012-02-04 06:00:00,multiple
68482,2012-02-04 06:00:00,compute
33323,2012-02-04 06:00:00,file server
9457,2012-02-04 06:00:00,email
19585,2012-02-04 06:00:00,web
10970,2012-02-04 06:00:00,office
4812,2012-02-04 06:00:00,loan
4851,2012-02-04 06:00:00,teller
6039,2012-02-04 06:15:00,atm
37050,2012-02-04 06:15:00,multiple
68465,2012-02-04 06:15:00,compute
33304,2012-02-04 06:15:00,file server
9453,2012-02-04 06:15:00,email
19590,2012-02-04 06:15:00,web
10969,2012-02-04 06:15:00,office
4809,2012-02-04 06:15:00,loan
4840,2012-02-04 06:15:00,teller
6039,2012-02-04 06:30:00,atm
37053,2012-02-04 06:30:00,multiple
68465,2012-02-04 06:30:00,compute
33309,2012-02-04 06:30:00,file server
9453,2012-02-04 06:30:00,email
19590,2012-02-04 06:30:00,web
10970,2012-02-04 06:30:00,office
4813,2012-02-04 06:30:00,loan
4844,2012-02-04 06:30:00,teller
6039,2012-02-04 06:45:00,atm
37048,2012-02-04 06:45:00,multiple
68479,2012-02-04 06:45:00,compute
33305,2012-02-04 06:45:00,file server
9452,2012-02-04 06:45:00,email
19590,2012-02-04 06:45:00,web
10969,2012-02-04 06:45:00,office
4809,2012-02-04 06:45:00,loan
4845,2012-02-04 06:45:00,teller
6038,2012-02-04 07:00:00,atm
37046,2012-02-04 07:00:00,multiple
68471,2012-02-04 07:00:00,compute
33309,2012-02-04 07:00:00,file server
9448,2012-02-04 07:00:00,email
19591,2012-02-04 07:00:00,web
10963,2012-02-04 07:00:00,office
4808,2012-02-04 07:00:00,loan
4851,2012-02-04 07:00:00,teller
6039,2012-02-04 07:15:00,atm
37048,2012-02-04 07:15:00,multiple
68475,2012-02-04 07:15:00,compute
33323,2012-02-04 07:15:00,file server
9454,2012-02-04 07:15:00,email
19587,2012-02-04 07:15:00,web
10953,2012-02-04 07:15:00,office
4805,2012-02-04 07:15:00,loan
4847,2012-02-04 07:15:00,teller
6040,2012-02-04 07:30:00,atm
37055,2012-02-04 07:30:00,multiple
68492,2012-02-04 07:30:00,compute
33316,2012-02-04 07:30:00,file server
9454,2012-02-04 07:30:00,email
19585,2012-02-04 07:30:00,web
10964,2012-02-04 07:30:00,office
4809,2012-02-04 07:30:00,loan
4845,2012-02-04 07:30:00,teller
6039,2012-02-04 07:45:00,atm
37056,2012-02-04 07:45:00,multiple
68471,2012-02-04 07:45:00,compute
33327,2012-02-04 07:45:00,file server
9452,2012-02-04 07:45:00,email
19585,2012-02-04 07:45:00,web
10966,2012-02-04 07:45:00,office
4803,2012-02-04 07:45:00,loan
4842,2012-02-04 07:45:00,teller
6041,2012-02-03 08:00:00,atm
37062,2012-02-03 08:00:00,multiple
68479,2012-02-03 08:00:00,compute
33317,2012-02-03 08:00:00,file server
9455,2012-02-03 08:00:00,email
19597,2012-02-03 08:00:00,web
10972,2012-02-03 08:00:00,office
4811,2012-02-03 08:00:00,loan
4843,2012-02-03 08:00:00,teller
6040,2012-02-03 08:15:00,atm
37036,2012-02-03 08:15:00,multiple
68472,2012-02-03 08:15:00,compute
33302,2012-02-03 08:15:00,file server
9452,2012-02-03 08:15:00,email
19587,2012-02-03 08:15:00,web
10974,2012-02-03 08:15:00,office
4813,2012-02-03 08:15:00,loan
4838,2012-02-03 08:15:00,teller
6041,2012-02-03 08:30:00,atm
37054,2012-02-03 08:30:00,multiple
68478,2012-02-03 08:30:00,compute
33314,2012-02-03 08:30:00,file server
9453,2012-02-03 08:30:00,email
19588,2012-02-03 08:30:00,web
10975,2012-02-03 08:30:00,office
4814,2012-02-03 08:30:00,loan
4838,2012-02-03 08:30:00,teller
6038,2012-02-03 08:45:00,atm
37056,2012-02-03 08:45:00,multiple
68473,2012-02-03 08:45:00,compute
33312,2012-02-03 08:45:00,file server
9455,2012-02-03 08:45:00,email
19579,2012-02-03 08:45:00,web
10973,2012-02-03 08:45:00,office
4808,2012-02-03 08:45:00,loan
4842,2012-02-03 08:45:00,teller
6041,2012-02-03 09:00:00,atm
37048,2012-02-03 09:00:00,multiple
68468,2012-02-03 09:00:00,compute
33310,2012-02-03 09:00:00,file server
9450,2012-02-03 09:00:00,email
19583,2012-02-03 09:00:00,web
10971,2012-02-03 09:00:00,office
4814,2012-02-03 09:00:00,loan
4844,2012-02-03 09:00:00,teller
6043,2012-02-03 09:15:00,atm
37049,2012-02-03 09:15:00,multiple
68469,2012-02-03 09:15:00,compute
33311,2012-02-03 09:15:00,file server
9446,2012-02-03 09:15:00,email
19573,2012-02-03 09:15:00,web
10971,2012-02-03 09:15:00,office
4816,2012-02-03 09:15:00,loan
4844,2012-02-03 09:15:00,teller
6040,2012-02-03 09:30:00,atm
37038,2012-02-03 09:30:00,multiple
68459,2012-02-03 09:30:00,compute
33302,2012-02-03 09:30:00,file server
9445,2012-02-03 09:30:00,email
19568,2012-02-03 09:30:00,web
10970,2012-02-03 09:30:00,office
4817,2012-02-03 09:30:00,loan
4847,2012-02-03 09:30:00,teller
6040,2012-02-03 09:45:00,atm
37058,2012-02-03 09:45:00,multiple
68483,2012-02-03 09:45:00,compute
33321,2012-02-03 09:45:00,file server
9452,2012-02-03 09:45:00,email
19584,2012-02-03 09:45:00,web
10963,2012-02-03 09:45:00,office
4820,2012-02-03 09:45:00,loan
4845,2012-02-03 09:45:00,teller
6038,2012-02-03 10:00:00,atm
37053,2012-02-03 10:00:00,multiple
68489,2012-02-03 10:00:00,compute
33328,2012-02-03 10:00:00,file server
9454,2012-02-03 10:00:00,email
19589,2012-02-03 10:00:00,web
10969,2012-02-03 10:00:00,office
4818,2012-02-03 10:00:00,loan
4841,2012-02-03 10:00:00,teller
6037,2012-02-03 10:15:00,atm
37055,2012-02-03 10:15:00,multiple
68491,2012-02-03 10:15:00,compute
33325,2012-02-03 10:15:00,file server
9460,2012-02-03 10:15:00,email
19580,2012-02-03 10:15:00,web
10969,2012-02-03 10:15:00,office
4814,2012-02-03 10:15:00,loan
4842,2012-02-03 10:15:00,teller
6038,2012-02-03 10:30:00,atm
37049,2012-02-03 10:30:00,multiple
68487,2012-02-03 10:30:00,compute
33317,2012-02-03 10:30:00,file server
9457,2012-02-03 10:30:00,email
19583,2012-02-03 10:30:00,web
10975,2012-02-03 10:30:00,office
4813,2012-02-03 10:30:00,loan
4840,2012-02-03 10:30:00,teller
6038,2012-02-03 10:45:00,atm
37043,2012-02-03 10:45:00,multiple
68480,2012-02-03 10:45:00,compute
33308,2012-02-03 10:45:00,file server
9459,2012-02-03 10:45:00,email
19593,2012-02-03 10:45:00,web
10985,2012-02-03 10:45:00,office
4815,2012-02-03 10:45:00,loan
4842,2012-02-03 10:45:00,teller
6039,2012-02-03 11:00:00,atm
37043,2012-02-03 11:00:00,multiple
68446,2012-02-03 11:00:00,compute
33301,2012-02-03 11:00:00,file server
9461,2012-02-03 11:00:00,email
19586,2012-02-03 11:00:00,web
10989,2012-02-03 11:00:00,office
4815,2012-02-03 11:00:00,loan
4845,2012-02-03 11:00:00,teller
6041,2012-02-03 11:15:00,atm
37041,2012-02-03 11:15:00,multiple
68448,2012-02-03 11:15:00,compute
33321,2012-02-03 11:15:00,file server
9459,2012-02-03 11:15:00,email
19585,2012-02-03 11:15:00,web
10983,2012-02-03 11:15:00,office
4809,2012-02-03 11:15:00,loan
4839,2012-02-03 11:15:00,teller
6042,2012-02-03 11:30:00,atm
37040,2012-02-03 11:30:00,multiple
68448,2012-02-03 11:30:00,compute
33327,2012-02-03 11:30:00,file server
9455,2012-02-03 11:30:00,email
19580,2012-02-03 11:30:00,web
10968,2012-02-03 11:30:00,office
4812,2012-02-03 11:30:00,loan
4839,2012-02-03 11:30:00,teller
6040,2012-02-03 11:45:00,atm
37049,2012-02-03 11:45:00,multiple
68473,2012-02-03 11:45:00,compute
33324,2012-02-03 11:45:00,file server
9454,2012-02-03 11:45:00,email
19585,2012-02-03 11:45:00,web
10966,2012-02-03 11:45:00,office
4810,2012-02-03 11:45:00,loan
4841,2012-02-03 11:45:00,teller
6041,2012-02-02 10:00:00,atm
32431,2012-02-02 10:00:00,multiple
35184,2012-02-02 10:00:00,compute
23075,2012-02-02 10:00:00,file server
7921,2012-02-02 10:00:00,email
18049,2012-02-02 10:00:00,web
10965,2012-02-02 10:00:00,office
4808,2012-02-02 10:00:00,loan
4842,2012-02-02 10:00:00,teller
6043,2012-02-02 10:15:00,atm
32437,2012-02-02 10:15:00,multiple
35173,2012-02-02 10:15:00,compute
23076,2012-02-02 10:15:00,file server
7920,2012-02-02 10:15:00,email
18044,2012-02-02 10:15:00,web
10967,2012-02-02 10:15:00,office
4817,2012-02-02 10:15:00,loan
4842,2012-02-02 10:15:00,teller
6042,2012-02-02 10:30:00,atm
32428,2012-02-02 10:30:00,multiple
35177,2012-02-02 10:30:00,compute
23076,2012-02-02 10:30:00,file server
7919,2012-02-02 10:30:00,email
18049,2012-02-02 10:30:00,web
10970,2012-02-02 10:30:00,office
4811,2012-02-02 10:30:00,loan
4839,2012-02-02 10:30:00,teller
6039,2012-02-02 10:45:00,atm
32455,2012-02-02 10:45:00,multiple
35358,2012-02-02 10:45:00,compute
23130,2012-02-02 10:45:00,file server
7923,2012-02-02 10:45:00,email
18064,2012-02-02 10:45:00,web
10971,2012-02-02 10:45:00,office
4808,2012-02-02 10:45:00,loan
4836,2012-02-02 10:45:00,teller
6039,2012-02-02 11:00:00,atm
32452,2012-02-02 11:00:00,multiple
35346,2012-02-02 11:00:00,compute
23126,2012-02-02 11:00:00,file server
7922,2012-02-02 11:00:00,email
18056,2012-02-02 11:00:00,web
10972,2012-02-02 11:00:00,office
4801,2012-02-02 11:00:00,loan
4836,2012-02-02 11:00:00,teller
6037,2012-02-02 11:15:00,atm
32456,2012-02-02 11:15:00,multiple
35343,2012-02-02 11:15:00,compute
23121,2012-02-02 11:15:00,file server
7923,2012-02-02 11:15:00,email
18054,2012-02-02 11:15:00,web
10971,2012-02-02 11:15:00,office
4799,2012-02-02 11:15:00,loan
4836,2012-02-02 11:15:00,teller
6035,2012-02-02 11:30:00,atm
32445,2012-02-02 11:30:00,multiple
35327,2012-02-02 11:30:00,compute
23104,2012-02-02 11:30:00,file server
7924,2012-02-02 11:30:00,email
18044,2012-02-02 11:30:00,web
10968,2012-02-02 11:30:00,office
4804,2012-02-02 11:30:00,loan
4834,2012-02-02 11:30:00,teller
6036,2012-02-02 11:45:00,atm
32428,2012-02-02 11:45:00,multiple
35169,2012-02-02 11:45:00,compute
23059,2012-02-02 11:45:00,file server
7922,2012-02-02 11:45:00,email
